,STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,HOUSING_STS,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_DESC,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,SECOND_TERM_ATTEMPT_HRS,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED,Attrition,No_sub_first_term,No_sub_second_term,First_term_backlog_hrs,Second_term_backlog_hrs
110,7846144,0.10018877945720513,F,BGD 1,Y,N,Theatre Arts,1.0819891708982952,2010,On Campus,0.6950510835119063,1.648236330750114,Other/Unknown,Other/Unknown,Bachelors,15,14.0,-1.010958025781965,0,0.0,0,2,2,0,0.0
111,7977200,0.10018877945720513,F,BGD 1,Y,N,Music Education,0.18295113740379088,2008,Off Campus,0.09532757294096578,1.2374809437786145,College/Beyond,College/Beyond,Bachelors,14,16.0,-1.010958025781965,0,0.0,0,2,2,0,0.0
112,8010338,0.10018877945720513,F,BGD 1,Y,N,Undeclared,-0.3806533888579049,2009,Off Campus,0.09532757294096578,1.8442031207854812,Middle School/Junior High,College/Beyond,Bachelors,14,15.0,1.040282302952716,84720,527400.0,0,4,4,0,0.0
113,7836794,1.8906657089930663,F,BGD 3,Y,N,Pre-Nursing,-0.047694063648014186,2009,On Campus,0.30940233539803175,0.0977741111319466,College/Beyond,High School,Bachelors,12,15.0,1.0411889381881656,0,92760.0,0,4,3,4,0.0
114,7968516,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,0.18295113740379088,2010,Off Campus,0.09532757294096578,1.1181532162172632,College/Beyond,College/Beyond,Bachelors,12,17.0,-1.010958025781965,0,0.0,0,4,3,0,4.0
115,7957617,0.10018877945720513,F,BGD 1,Y,N,Nursing,1.0819891708982952,2007,Off Campus,-1.7280596668774246,1.6726392539719592,No Information,No Information,Bachelors,12,13.0,0.7511391992350578,0,0.0,1,4,2,0,0.0
116,7808603,0.10018877945720513,F,BGD 3,Y,N,Pre-Nursing,-0.3806533888579049,2008,Off Campus,-1.7280596668774246,1.14196447907524,Other/Unknown,High School,Bachelors,13,13.0,1.0345200054098258,22560,572700.0,0,5,2,0,0.0
117,7944615,-2.3920584710735393,F,BGD 1,Y,N,Pre-Nursing,-0.047694063648014186,2009,Off Campus,0.09532757294096578,1.2135611687671335,High School,High School,Bachelors,14,14.0,1.031059952085734,0,0.0,0,5,2,0,0.0
118,7958023,1.8906657089930663,F,BGD 8,Y,N,Pre-Nursing,-0.3806533888579049,2009,Off Campus,0.09532757294096578,-0.9099921974428251,College/Beyond,High School,Bachelors,13,13.0,-1.010958025781965,0,0.0,0,5,3,0,0.0
119,7955083,0.10018877945720513,F,BGD 3,Y,N,Pre-Nursing,-0.3806533888579049,2009,On Campus,0.7766959232127894,-1.2665385825762299,College/Beyond,College/Beyond,Bachelors,14,14.0,0.9931564341464381,1534260,0.0,0,6,4,0,0.0
120,7953008,0.10018877945720513,M,BGD 1,N,N,Biology,-0.10249345394562985,2005,Off Campus,-1.7280596668774246,1.8442031207854812,No Information,No Information,Bachelors,12,16.0,0.7686787175645768,0,0.0,0,4,4,0,0.0
121,7942356,0.10018877945720513,F,BGD 1,N,N,Engineering Studies,-0.10249345394562985,2007,On Campus,0.30940233539803175,1.3574852203886423,No Information,No Information,Bachelors,15,14.0,-1.010958025781965,0,0.0,1,4,3,0,0.0
122,7872126,0.10018877945720513,M,BGD 1,Y,N,Music Performance,2.2929225544702443,2005,Off Campus,0.7766959232127894,1.6726392539719592,No Information,No Information,Bachelors,15,14.0,-1.010958025781965,0,0.0,0,2,2,0,0.0
123,7967466,0.10018877945720513,F,BGD 3,Y,N,Computer Science - Systems,0.4755774147414855,2005,On Campus,0.9394857709218774,0.5780551105952603,Middle School/Junior High,College/Beyond,Bachelors,15,15.0,-1.010958025781965,0,0.0,0,5,3,0,0.0
124,7928317,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.3806533888579049,2007,On Campus,0.7766959232127894,0.6942271012107705,College/Beyond,College/Beyond,Bachelors,15,14.0,1.0205518659245576,2970000,0.0,0,3,5,0,0.0
125,7838887,-2.3920584710735393,M,BGD 1,Y,N,Undeclared,2.2929225544702443,2008,Off Campus,0.09532757294096578,-0.031022156001615966,No Information,No Information,Bachelors,16,15.0,-1.010958025781965,0,0.0,0,4,4,0,0.0
126,7782902,0.10018877945720513,M,BGD 1,Y,N,Music Education,1.9607592175592756,2009,On Campus,0.7766959232127894,1.8442031207854812,College/Beyond,College/Beyond,Bachelors,13,14.0,1.0411889381881656,3149520,0.0,0,3,2,0,0.0
127,8002049,1.8906657089930663,F,BGD 1,N,N,Undeclared,1.0819891708982952,2009,Off Campus,0.09532757294096578,1.0706123013936284,High School,High School,Bachelors,12,12.0,1.041113595807235,210600,807780.0,1,3,4,0,0.0
128,8013008,0.10018877945720513,F,BGD 1,Y,N,Biology,0.7752877038123299,2005,Off Campus,0.09532757294096578,0.07521442654842107,No Information,No Information,Bachelors,13,15.0,0.8285006001782933,0,0.0,0,3,4,0,0.0
129,8011493,0.10018877945720513,M,BGD 1,Y,N,History and Secondary Ed,1.0819891708982952,2005,Off Campus,-1.7280596668774246,1.1896684819688388,Other/Unknown,High School,Bachelors,12,12.0,-1.010958025781965,0,0.0,0,4,2,0,0.0
130,7964138,0.10018877945720513,F,BGD 1,Y,N,Theatre Arts,0.7752877038123299,2005,On Campus,0.09532757294096578,1.5266215904352654,College/Beyond,College/Beyond,Bachelors,18,18.0,-1.010958025781965,0,0.0,0,2,3,0,3.0
131,7940948,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.3806533888579049,2005,Off Campus,-0.022370332185803386,1.5023787941995974,High School,High School,Bachelors,16,14.0,-1.010958025781965,0,0.0,0,6,4,0,0.0
132,7867837,0.10018877945720513,F,BGD 1,Y,N,Mathematics and Secondary Ed,0.7752877038123299,2005,Off Campus,-1.7280596668774246,1.1896684819688388,College/Beyond,College/Beyond,Bachelors,12,13.0,0.7632237033813594,0,0.0,0,4,3,0,0.0
133,7802379,0.10018877945720513,F,BGD 1,Y,N,History and Secondary Ed,0.4755774147414855,2006,Off Campus,0.09532757294096578,1.6726392539719592,College/Beyond,College/Beyond,Bachelors,14,16.0,1.0128420568346723,2852940,0.0,0,4,4,0,3.0
134,7885099,0.10018877945720513,M,BGD 1,Y,N,Finance,-0.047694063648014186,2006,Off Campus,0.09532757294096578,0.14297883139616108,High School,College/Beyond,Bachelors,13,12.0,1.050011288299635,805140,292320.0,0,4,3,0,0.0
135,7852642,1.8906657089930663,F,BGD 3,Y,N,Nursing,-0.10249345394562985,2006,Off Campus,-1.7280596668774246,1.14196447907524,Other/Unknown,Middle School/Junior High,Bachelors,13,12.0,1.014841010262221,0,358620.0,0,5,2,0,0.0
136,7946144,1.8906657089930663,M,BGD 1,Y,N,General Business,1.6352756966146966,2007,Off Campus,-1.7280596668774246,-0.34797020033830767,College/Beyond,College/Beyond,Bachelors,15,16.0,-1.010958025781965,0,0.0,0,5,4,0,0.0
137,7887515,0.10018877945720513,F,BGD 1,Y,N,Undeclared,0.18295113740379088,2008,Off Campus,0.09532757294096578,1.1896684819688388,High School,College/Beyond,Bachelors,12,14.0,1.0345200054098258,1631580,0.0,0,3,4,4,0.0
138,7830039,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,-0.047694063648014186,2008,Off Campus,-0.022370332185803386,1.8442031207854812,High School,High School,Bachelors,12,13.0,1.0345200054098258,1177800,0.0,0,4,3,0,0.0
139,7972606,0.10018877945720513,F,BGD 1,Y,N,Computer Science - Systems,1.0819891708982952,2008,On Campus,0.7766959232127894,1.8442031207854812,College/Beyond,High School,Bachelors,13,16.0,-1.010958025781965,0,0.0,0,5,2,0,0.0
140,7862270,0.10018877945720513,M,BGD 1,N,N,Biology,1.395593421028921,2009,Off Campus,0.30940233539803175,0.6476750333120324,No Information,No Information,Bachelors,15,15.0,1.040282302952716,783600,163440.0,0,5,2,0,0.0
141,7906902,-2.3920584710735393,F,BGD 2,Y,N,Joint Enrollment - Accel,0.18295113740379088,2010,Off Campus,0.09532757294096578,1.8442031207854812,College/Beyond,College/Beyond,Bachelors,14,17.0,0.7097033669046693,0,0.0,0,5,5,0,0.0
142,7881335,0.10018877945720513,F,BGD 1,Y,N,History,-0.047694063648014186,2006,On Campus,0.09532757294096578,1.0231803803540134,College/Beyond,College/Beyond,Bachelors,13,16.0,1.0134785997743279,467520,252240.0,0,4,3,0,0.0
143,7764699,0.10018877945720513,M,BGD 1,Y,N,Music Education,1.0819891708982952,2009,On Campus,0.7766959232127894,0.9758576693922763,High School,High School,Bachelors,16,16.0,1.0411889381881656,0,92760.0,1,4,2,0,0.0
144,7796812,1.8906657089930663,M,BGD 1,Y,N,English Language/Literature,-0.6514198814019851,2010,Off Campus,-1.7280596668774246,0.5029162388431133,No Information,No Information,Bachelors,13,12.0,-1.010958025781965,0,0.0,0,3,3,5,0.0
145,7853488,-2.3920584710735393,M,BGD 2,Y,N,Criminal Justice,0.7752877038123299,2009,On Campus,0.30940233539803175,1.4781627744827732,High School,High School,Bachelors,15,15.0,-1.010958025781965,0,0.0,0,4,4,0,0.0
146,7888275,0.10018877945720513,F,BGD 1,Y,N,Psychology,0.4755774147414855,2009,On Campus,0.09532757294096578,0.0977741111319466,College/Beyond,Other/Unknown,Bachelors,12,15.0,1.0411889381881656,0,144180.0,1,3,4,0,0.0
147,7996548,0.10018877945720513,F,BGD 1,Y,N,Theatre Arts,1.9607592175592756,2010,On Campus,0.6950510835119063,1.648236330750114,College/Beyond,College/Beyond,Bachelors,16,16.0,-1.010958025781965,0,0.0,0,2,2,0,0.0
148,7860415,0.10018877945720513,F,BGD 4,Y,N,Biology,0.18295113740379088,2006,On Campus,0.30940233539803175,1.4298111668540614,College/Beyond,College/Beyond,Bachelors,12,15.0,1.0114611299041452,688980,0.0,0,3,2,1,1.0
149,7924418,0.10018877945720513,F,BGD 1,Y,N,Theatre Education,1.9607592175592756,2007,Off Campus,1.0091371737708927,0.9050788483446248,College/Beyond,Other/Unknown,Bachelors,13,15.0,-1.010958025781965,0,0.0,0,2,2,0,0.0
150,7822212,1.8906657089930663,F,BGD 7,Y,N,Theatre Arts,1.9607592175592756,2008,Off Campus,0.7766959232127894,-0.3259572792663698,College/Beyond,College/Beyond,Bachelors,13,15.0,1.0289759831478946,5619180,0.0,0,2,3,0,0.0
151,7777335,0.10018877945720513,F,BGD 1,Y,N,Communication,-0.914677735208308,2009,On Campus,0.09532757294096578,0.5549040987661018,College/Beyond,High School,Bachelors,15,17.0,1.0411889381881656,3627240,0.0,0,4,4,0,4.0
152,7804934,0.10018877945720513,M,BGD 1,Y,N,Music Performance,1.395593421028921,2010,On Campus,0.7766959232127894,-0.9099921974428251,College/Beyond,No Information,Bachelors,14,18.0,-1.010958025781965,0,0.0,0,3,3,0,1.0
153,7837133,0.10018877945720513,M,BGD 1,Y,N,Theatre Arts,0.7752877038123299,2010,On Campus,0.7766959232127894,-0.5664933157897859,No Information,No Information,Bachelors,16,15.0,-1.010958025781965,0,0.0,0,3,2,0,0.0
154,8035513,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.047694063648014186,2005,Off Campus,0.09532757294096578,1.0706123013936284,College/Beyond,High School,Bachelors,12,12.0,0.8285006001782933,399060,0.0,0,4,3,0,0.0
155,7824062,0.10018877945720513,M,BGD 1,Y,N,Undeclared,0.18295113740379088,2005,On Campus,0.09532757294096578,0.9758576693922763,High School,High School,Bachelors,15,16.0,-1.010958025781965,0,0.0,0,4,3,0,3.0
156,7954457,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.6514198814019851,2006,On Campus,0.09532757294096578,0.3249312335225644,High School,High School,Bachelors,15,12.0,-1.010958025781965,0,0.0,0,3,5,4,0.0
157,7974262,0.10018877945720513,F,BGD 1,Y,N,Undeclared,0.7752877038123299,2008,Off Campus,0.09532757294096578,0.2564870800468291,College/Beyond,College/Beyond,Bachelors,13,15.0,-1.010958025781965,0,0.0,0,3,5,0,0.0
158,7987468,0.10018877945720513,F,BGD 3,Y,N,French,1.9607592175592756,2009,Off Campus,-1.7280596668774246,1.6726392539719592,High School,High School,Bachelors,13,15.0,1.0301703935133226,0,327660.0,0,4,3,0,0.0
159,7756911,0.10018877945720513,F,BGD 4,Y,N,Health Science,-2.5358417512452998,2008,Off Campus,0.09532757294096578,0.8815407497039169,Other/Unknown,College/Beyond,Bachelors,14,13.0,1.023153645481629,286560,621600.0,0,4,4,0,0.0
160,7933688,-2.3920584710735393,F,BGD 3,Y,N,Early Childhood Education,0.7752877038123299,2005,On Campus,0.6950510835119063,0.8815407497039169,High School,Other/Unknown,Bachelors,16,15.0,1.0096488714309981,236460,440280.0,1,5,4,0,0.0
161,7834300,0.10018877945720513,F,BGD 3,Y,N,Nursing,-0.047694063648014186,2005,On Campus,-0.022370332185803386,1.1896684819688388,College/Beyond,College/Beyond,Bachelors,13,17.0,1.0096488714309981,0,471660.0,0,5,4,0,0.0
162,8020313,0.10018877945720513,F,BGD 1,Y,N,Biology,-2.5358417512452998,2006,Off Campus,0.7766959232127894,-0.12653685793488018,High School,College/Beyond,Bachelors,16,16.0,-1.010958025781965,0,0.0,1,5,4,0,0.0
163,7759520,0.10018877945720513,M,BGD 1,Y,N,Undeclared,1.9607592175592756,2007,Off Campus,0.09532757294096578,0.2564870800468291,College/Beyond,College/Beyond,Bachelors,14,15.0,1.0166062814748482,1268940,0.0,1,4,2,1,0.0
164,7982318,0.10018877945720513,F,BGD 1,Y,N,Criminal Justice,1.395593421028921,2008,On Campus,0.6950510835119063,1.1658029098790705,College/Beyond,High School,Bachelors,15,15.0,-1.010958025781965,0,0.0,0,2,4,0,0.0
165,7987177,0.10018877945720513,F,BGD 4,Y,N,Spec Ed: Gen. Curr. - Reading,-2.5358417512452998,2009,Off Campus,0.09532757294096578,1.648236330750114,College/Beyond,College/Beyond,Bachelors,16,17.0,-1.010958025781965,0,0.0,0,3,2,3,0.0
166,7938225,0.10018877945720513,F,BGD 3,Y,N,English and Secondary Ed,-0.047694063648014186,2009,On Campus,-1.7280596668774246,1.5023787941995974,High School,College/Beyond,Bachelors,15,16.0,1.0403580671592252,341460,407280.0,0,5,3,0,0.0
167,7877124,0.10018877945720513,M,BGD 4,Y,N,Exercise Science,-0.10249345394562985,2005,On Campus,1.0204500264368062,-0.14881021422738858,College/Beyond,High School,Bachelors,14,17.0,1.0096488714309981,3507000,0.0,0,4,2,0,0.0
168,7830116,0.10018877945720513,F,BGD 1,Y,N,Music Education,-0.047694063648014186,2008,Off Campus,0.6950510835119063,0.7408899322170149,High School,College/Beyond,Bachelors,14,16.0,-1.010958025781965,0,0.0,0,3,2,0,0.0
169,7824845,0.10018877945720513,F,BGD 1,Y,N,Biology,0.4755774147414855,2005,On Campus,0.09532757294096578,1.8442031207854812,College/Beyond,High School,Bachelors,14,13.0,-1.010958025781965,0,0.0,0,3,4,0,0.0
170,7868159,0.10018877945720513,F,BGD 6,Y,N,Undeclared,-0.10249345394562985,2007,Off Campus,0.09532757294096578,0.07521442654842107,No Information,No Information,Bachelors,15,16.0,-1.010958025781965,0,0.0,0,4,4,0,0.0
171,7774643,0.10018877945720513,F,BGD 1,Y,N,Exercise Science,-0.6514198814019851,2008,On Campus,0.7766959232127894,1.2374809437786145,College/Beyond,No Information,Bachelors,16,15.0,1.0289759831478946,507180,0.0,0,3,5,0,0.0
172,7986682,0.10018877945720513,F,BGD 1,Y,N,English and Secondary Ed,-0.047694063648014186,2006,Off Campus,0.09532757294096578,1.5508911377237302,High School,College/Beyond,Bachelors,16,16.0,-1.010958025781965,0,0.0,0,4,2,0,4.0
173,7862711,-5.925725558112878,F,BGD 1,Y,N,Biology,1.395593421028921,2007,Off Campus,0.09532757294096578,1.3574852203886423,High School,College/Beyond,Bachelors,14,15.0,1.0166062814748482,171900,418080.0,0,4,3,7,3.0
174,7925501,0.10018877945720513,F,BGD 1,Y,N,Music Education,0.4755774147414855,2007,Off Campus,0.09532757294096578,0.9758576693922763,High School,High School,Bachelors,15,15.0,1.0219370449413223,1394100,0.0,0,2,2,3,2.0
175,7813017,0.10018877945720513,F,BGD 1,Y,N,Psychology,1.9607592175592756,2007,Off Campus,0.09532757294096578,1.5266215904352654,College/Beyond,College/Beyond,Bachelors,16,14.0,-1.010958025781965,0,0.0,0,4,2,0,0.0
176,8019889,0.10018877945720513,F,BGD 1,N,N,Music,1.0819891708982952,2007,Off Campus,-1.7280596668774246,1.0231803803540134,College/Beyond,High School,Bachelors,12,15.0,1.0205518659245576,3441900,0.0,0,3,3,0,0.0
177,7815738,0.10018877945720513,F,BGD 1,Y,N,Undeclared,-0.10249345394562985,2007,Off Campus,0.09532757294096578,0.8815407497039169,College/Beyond,No Information,Bachelors,12,12.0,-1.010958025781965,0,0.0,0,3,2,0,4.0
178,7921530,0.10018877945720513,M,BGD 1,Y,N,History,-0.10249345394562985,2006,On Campus,0.6950510835119063,-0.9946724058333599,College/Beyond,High School,Bachelors,16,17.0,1.0134785997743279,1075980,0.0,0,3,4,1,0.0
179,7831414,0.10018877945720513,M,BGD 1,N,N,Biology,-0.047694063648014186,2007,Off Campus,-1.7280596668774246,1.8442031207854812,No Information,No Information,Bachelors,13,13.0,0.8499063387735714,0,0.0,0,4,3,0,0.0
180,7767384,0.10018877945720513,F,BGD 1,Y,N,Undeclared,-0.3806533888579049,2005,On Campus,0.09532757294096578,0.2109988280117644,High School,High School,Bachelors,14,16.0,-1.010958025781965,0,0.0,1,4,3,0,0.0
181,7961982,0.10018877945720513,F,BGD 1,Y,N,English Language/Literature,1.0819891708982952,2005,On Campus,0.7766959232127894,1.2854016528675927,High School,High School,Bachelors,15,14.0,1.008683642181449,96420,265800.0,0,4,4,0,0.0
182,7997018,0.10018877945720513,M,BGD 6,Y,N,Biology,-0.6514198814019851,2006,Off Campus,1.1913738737868995,1.3574852203886423,No Information,No Information,Bachelors,16,15.0,0.8109371122030681,0,0.0,0,4,5,0,0.0
183,7809215,0.10018877945720513,F,BGD 2,N,Y,Management,0.7752877038123299,2007,On Campus,0.3980343598902707,-0.031022156001615966,No Information,No Information,Bachelors,13,14.0,0.7900552469718559,0,0.0,1,3,2,0,0.0
184,7921747,-2.3920584710735393,M,BGD 1,Y,N,Biology,-0.047694063648014186,2008,On Campus,1.0204500264368062,1.3334303988984084,College/Beyond,College/Beyond,Bachelors,17,16.0,-1.010958025781965,0,0.0,0,6,2,0,0.0
185,7852556,0.10018877945720513,F,BGD 1,Y,N,English Language/Literature,1.0819891708982952,2009,Off Campus,0.09532757294096578,1.6726392539719592,Middle School/Junior High,High School,Bachelors,15,9.0,1.0301703935133226,69420,474960.0,0,4,3,0,0.0
186,7801354,0.10018877945720513,F,BGD 1,Y,N,Psychology,2.2929225544702443,2010,Off Campus,0.09532757294096578,0.1882971478266711,College/Beyond,High School,Bachelors,12,13.0,-1.010958025781965,0,0.0,0,4,4,0,0.0
187,7879460,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.047694063648014186,2006,Off Campus,0.09532757294096578,-0.19327047238019918,Other/Unknown,College/Beyond,Bachelors,15,16.0,-1.010958025781965,0,0.0,0,4,4,3,0.0
188,7905424,0.10018877945720513,F,BGD 1,Y,N,Nursing,0.4755774147414855,2007,Off Campus,0.6950510835119063,1.1181532162172632,High School,College/Beyond,Bachelors,13,15.0,-1.010958025781965,0,0.0,0,4,3,0,0.0
189,7778309,-2.3920584710735393,F,BGD 1,Y,N,Nursing,-0.6514198814019851,2007,Off Campus,0.09532757294096578,1.8442031207854812,High School,College/Beyond,Bachelors,16,19.0,-1.010958025781965,0,0.0,0,5,4,0,0.0
190,7912807,0.10018877945720513,F,BGD 1,Y,N,Nursing,-1.4181704660052359,2008,Off Campus,-0.022370332185803386,0.9758576693922763,High School,College/Beyond,Bachelors,12,13.0,1.0335188303593519,5760,640440.0,0,3,3,0,0.0
191,7970923,0.10018877945720513,M,BGD 1,Y,N,Pre-Nursing,1.0819891708982952,2009,On Campus,0.09532757294096578,1.4781627744827732,College/Beyond,High School,Bachelors,14,16.0,1.0403580671592252,1246560,0.0,0,6,4,0,0.0
192,8028000,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,-0.10249345394562985,2010,Off Campus,-1.7280596668774246,1.2374809437786145,College/Beyond,High School,Bachelors,13,13.0,-1.010958025781965,0,0.0,0,5,3,0,0.0
193,7928903,0.10018877945720513,F,BGD 1,Y,N,Criminal Justice,1.395593421028921,2007,On Campus,0.09532757294096578,1.8442031207854812,College/Beyond,High School,Bachelors,15,16.0,-1.010958025781965,0,0.0,0,6,2,0,0.0
194,7918464,0.10018877945720513,F,BGD 1,Y,N,Nursing,0.18295113740379088,2007,Off Campus,0.09532757294096578,0.4165841591298374,High School,High School,Bachelors,14,12.0,-1.010958025781965,0,0.0,0,5,2,0,0.0
195,8028908,0.10018877945720513,F,BGD 1,Y,N,Chemistry,-0.3806533888579049,2008,Off Campus,0.09532757294096578,0.6476750333120324,Middle School/Junior High,High School,Bachelors,16,15.0,1.0289759831478946,75420,293160.0,0,4,4,4,0.0
196,7879380,-2.3920584710735393,F,BGD 1,Y,N,Biology,1.6352756966146966,2006,Off Campus,-1.7280596668774246,1.8442031207854812,College/Beyond,High School,Bachelors,17,13.0,-1.010958025781965,0,0.0,0,5,2,0,0.0
197,7975362,0.10018877945720513,M,BGD 1,Y,N,Biology,1.9607592175592756,2007,Off Campus,0.09532757294096578,1.2374809437786145,College/Beyond,High School,Bachelors,16,14.0,1.0166062814748482,2192580,0.0,1,6,2,0,0.0
198,8027165,0.10018877945720513,F,BGD 1,Y,N,Biology,-0.047694063648014186,2009,Off Campus,0.09532757294096578,1.3094025343609554,High School,High School,Bachelors,15,16.0,1.040282302952716,72000,478320.0,0,5,4,0,3.0
199,7797857,0.10018877945720513,F,BGD 1,Y,N,Biology,0.7752877038123299,2009,Off Campus,0.09532757294096578,1.3815669728199274,College/Beyond,College/Beyond,Bachelors,14,14.0,1.031059952085734,1286220,0.0,0,4,3,0,0.0
200,7854987,0.10018877945720513,F,BGD 3,Y,N,Pre-Nursing,0.18295113740379088,2009,On Campus,-0.022370332185803386,1.2135611687671335,High School,College/Beyond,Bachelors,13,13.0,-1.010958025781965,0,0.0,0,4,2,0,0.0
201,7876223,0.10018877945720513,F,BGD 1,Y,N,English Language/Literature,-0.047694063648014186,2010,On Campus,0.30940233539803175,1.8442031207854812,High School,College/Beyond,Bachelors,16,15.0,-1.010958025781965,0,0.0,0,5,2,0,0.0
202,7992004,0.10018877945720513,M,BGD 3,Y,N,Pre-Engineering/RETP,-0.10249345394562985,2010,Off Campus,0.09532757294096578,1.5266215904352654,College/Beyond,College/Beyond,Bachelors,13,13.0,-1.010958025781965,0,0.0,0,4,2,0,0.0
203,7837772,-2.3920584710735393,F,BGD 3,Y,N,Biology,1.395593421028921,2006,On Campus,0.7766959232127894,1.5508911377237302,High School,College/Beyond,Bachelors,16,18.0,1.0134785997743279,5220,435723.60000000003,0,4,4,0,0.0
